#Digilent WaveForms Logger
#Device Name: Discovery2
#Serial Number: SN:210321A42360
#Date Time: 2019-12-04 13:34:20.495

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
990,0.4759352104293207,0.4759382305388041,0.001695512327933212,-0.03374773005832792,0.03379295406333296,0.001747701415242174
995,0.4734685378391029,0.4734694411567162,0.0009248706984504733,-0.03442351752438159,0.03447372234371039,0.001859831572987056
1000,0.4723288926592083,0.4723317819973115,0.001652102943617507,-0.03433904409112506,0.03438936330819633,0.001859666542954274
1005,0.47021756902157,0.4702194708314126,0.001337360238347269,-0.03441943010019146,0.03446964520809682,0.001859911920011071
1010,0.4692964611899182,0.4692977155269205,0.001085040718495953,-0.03580461274230323,0.03582478489848613,0.001202048000975655
1015,0.4669173841483814,0.4669202150568281,0.0016259178134544,-0.03552939284685439,0.03555964550034273,0.001466503339267596
1020,0.4658427583448521,0.4658431943048574,0.0006373208268049666,-0.03451434917304436,0.0345642012651828,0.001855723648968886
1025,0.463621714509753,0.4636251567302809,0.001786557663539564,-0.03460926824589654,0.03465849935337784,0.001846653435732232
1030,0.4622734654974445,0.4622735606646513,0.000296625475241323,-0.03582232491379256,0.03584178115010796,0.001180810646576267
1035,0.4617487952521843,0.4617505319835739,0.00126644004376169,-0.03517424110058173,0.0352145518720975,0.001684466251047611
1040,0.4595173663777563,0.4595202421732233,0.001625719622880284,-0.03448301225425535,0.0345330128222304,0.001857643790734949
1045,0.4571658322664671,0.4571693379799822,0.001790362321958818,-0.03562794518565317,0.03565481475919882,0.0013839571384256
1050,0.4549149878836835,0.454915831686755,0.0008761951804955435,-0.03609481985978173,0.03610225348394375,0.0007325884990959776
1055,0.4544991347891159,0.4545004395866415,0.001089063977063621,-0.03603214602220409,0.03604251153262487,0.0008643440368919172
1060,0.4524144510349691,0.4524178480830731,0.001753213856027365,-0.0359245105185385,0.0359396794989849,0.00104408165069798
1065,0.4511772767905865,0.4511775204929941,0.0004689413919265153,-0.03438173496599705,0.03443202220130986,0.001860229448094644
1070,0.4499315236006778,0.4499348875346496,0.001739853780942176,-0.034294536583279,0.03434483272746182,0.001858035418260356
1075,0.4475700559735789,0.4475705169364522,0.0006423601454982211,-0.03391713108308524,0.03396488515639515,0.001800456269942714
1080,0.446882385764001,0.4468843921866457,0.001339131767718405,-0.03464060516468649,0.03468957497502421,0.001842575852515921
1085,0.445262771160047,0.4452664801688987,0.001817410479252081,-0.03439626802978229,0.03444653232432114,0.001860197514772591
1090,0.4437623587460297,0.4437626183873946,0.0004800397172087433,-0.03471690374956279,0.03476512120671688,0.001830367875975882
1095,0.4419801957012322,0.4419840589929851,0.001847975038401347,-0.03442215504965015,0.03447236335208317,0.001859859353820959
1100,0.440156040975909,0.4401564453559326,0.0005966412101680823,-0.0354653565345457,0.03549767065481106,0.001514301091290401
1105,0.4391812018541363,0.4391840170342778,0.001572500010691495,-0.03526688938221811,0.03530490150048463,0.001637859353378304
1110,0.4364273603517563,0.4364277126920983,0.0005545647296181078,-0.03553575106226002,0.03556579313737909,0.001461519049497709
1115,0.4355464381069167,0.4355491287564565,0.001530951621535312,-0.03461199319535694,0.03466120268735845,0.001846320334825974
1120,0.4328205910581882,0.432825035198386,0.001961389944606456,-0.03468238772307022,0.034730965885036,0.001836293313774847
1125,0.4315567769304085,0.4315600936175966,0.001691948187758763,-0.03547534801589923,0.03550734761106544,0.001507122265770914
1130,0.4290345669561105,0.429036989644776,0.001441818369456615,-0.0346714879252319,0.03472017301344107,0.001838025879551955
1135,0.4268970549586114,0.4269010074424422,0.001837014695186217,-0.03563339508457325,0.03566007016432999,0.001379042737471268
1140,0.4251379196096444,0.4251443874225235,0.002345094205144515,-0.03545082347076067,0.0354835903710212,0.001524565795084453
